Database Name	ODA
Database Location	http://localhost/ODA/OdaService.asmx
Evaluation Signature	3269cfb3-0258-4c5f-89f4-11773f9276ac
Plate Name	616065245
Measurement	Measurement 1
Evaluation	Evaluation1

[Data]
Row	Column	Plane	Timepoint	All Cells - Number of Objects	All Cells - Non border cells - Mean per Well	Non border cells - Number of Objects	Non border cells - Total Spot Area - Mean per Well	Non border cells - Relative Spot Intensity - Mean per Well	Non border cells - Number of Spots - Mean per Well	Non border cells - Number of Spots per Area of Cell - Mean per Well	Spots Substrate - Number of Objects	Spots Substrate - Relative Spot Intensity - Mean per Well	Spots Substrate - Corrected Spot Intensity - Mean per Well	Spots Substrate - Uncorrected Spot Peak Intensity - Mean per Well	Spots Substrate - Spot Contrast - Mean per Well	Spots Substrate - Spot Background Intensity - Mean per Well	Spots Substrate - Spot Area [px²] - Mean per Well	Spots Substrate - Region Intensity - Mean per Well	Spots Substrate - Spot to Region Intensity - Mean per Well	Spots Substrate - Corrected Spot Intensity - StdDev per Well	Number of Analyzed Fields	Height [µm]	Time [s]	Temperature	Target Temperature	CO2	Target CO2	Compound	Concentration	Cell Type	Cell Count	
10	12	1	1	2709	0.922480620155	2499	605.207282913	0.50930552158	4.34293717487	0.00147530464086	10853	0.547133811759	736.518456623	1419.7720446	0.460164087755	246.881135364	139.354372063	876.594579114	1.26984524327	1570.23487013	25	0	0	InLimits	37	InLimits	5					
9	12	1	1	2867	0.906522497384	2599	774.039630627	0.551094886718	12.0492497114	0.00309248379822	31316	0.577746213365	1285.6889291	2271.57290203	0.49958730683	251.595611424	64.2396538511	1029.60631203	1.64333613019	4519.34796628	25	0	0	InLimits	37	InLimits	5					
8	12	1	1	2798	0.913867047891	2557	796.079780993	0.555680804077	12.5459522878	0.00316229207793	32080	0.588792767702	1399.1892284	2442.37337905	0.513815206591	256.215775371	63.453117207	1100.55654101	1.65854252409	4904.59732008	25	0	0	InLimits	37	InLimits	5					
7	12	1	1	2796	0.908440629471	2540	801.722440945	0.540011671865	12.7177165354	0.00316891909118	32303	0.582738948207	1274.50449995	2237.11661456	0.505568215667	253.839023366	63.0398105439	1040.29970376	1.63977184977	4614.18375216	25	0	0	InLimits	37	InLimits	5					
6	12	1	1	2861	0.924501922405	2645	792.322873346	0.547198188168	11.447637051	0.00297134887489	30279	0.587847083671	1432.27145421	2497.47088741	0.511253665462	255.289915408	69.2127877407	1096.67562239	1.66315389864	4964.55747243	25	0	0	InLimits	37	InLimits	5					
5	12	1	1	2628	0.909436834094	2390	803.747698745	0.535795375798	11.7133891213	0.00297130399562	27995	0.580163965881	1324.70956972	2316.81557421	0.501657165808	252.022077595	68.6178603322	1021.65500005	1.70611428909	4804.88363521	25	0	0	InLimits	37	InLimits	5					
4	12	1	1	2618	0.905653170359	2371	817.607760439	0.52740894344	12.7376634332	0.00315831496289	30201	0.598491565177	1521.35990056	2626.42680706	0.524513717997	255.583050191	64.1882056886	1066.01664317	1.80867119688	5337.04333295	25	0	0	InLimits	37	InLimits	5					
3	12	1	1	2447	0.913771965672	2236	697.821109123	0.504183671268	9.7030411449	0.00292464443166	21696	0.603490876282	1442.60390503	2495.4164823	0.529281811093	245.824049788	71.9177728614	959.559818315	1.8875128241	5006.37967013	25	0	0	InLimits	37	InLimits	5					
2	12	1	1	2657	0.911554384644	2422	790.694467382	0.524170656853	11.5367464905	0.00345790202275	27942	0.618696196285	1728.14907674	2957.42080023	0.549127778366	263.088628487	68.5370410135	1149.72549098	1.91023528952	5727.6301272	25	0	0	InLimits	37	InLimits	5					
2	13	1	1	2497	0.919903884662	2297	781.713104049	0.527129932517	11.1976491075	0.00334650722293	25721	0.609649512475	1632.46683014	2798.9438591	0.537272792341	261.038748528	69.8104661561	1093.99482268	1.86707506125	5521.54989879	25	0	0	InLimits	37	InLimits	5					
3	13	1	1	2650	0.921509433962	2442	770.882063882	0.506406722065	11.6846846847	0.00334407106003	28534	0.601605148608	1447.04539499	2509.71311418	0.528206099669	250.518759899	65.9737155674	989.579022933	1.82988546723	5077.1643087	25	0	0	InLimits	37	InLimits	5					
4	13	1	1	2833	0.913872220261	2589	786.670142912	0.508119955628	11.9007338741	0.00304153306952	30811	0.592931209733	1318.06234126	2310.54620103	0.516402278119	246.218035193	66.1026581416	950.563131682	1.77575350832	4711.6984289	25	0	0	InLimits	37	InLimits	5					
5	13	1	1	2756	0.908925979681	2505	773.348502994	0.530949972368	11.2107784431	0.00293320601926	28083	0.585931842343	1385.00810453	2414.29135064	0.508551798432	251.379765896	68.9825873304	1013.94786873	1.73959842693	4998.93711569	25	0	0	InLimits	37	InLimits	5					
6	13	1	1	2780	0.910431654676	2531	790.946661399	0.539671835861	12.2967206638	0.00307758286532	31123	0.58202852899	1279.28915561	2248.49895576	0.5035614508	250.549841081	64.3217556148	983.374642596	1.69293887368	4589.48454289	25	0	0	InLimits	37	InLimits	5					
7	13	1	1	2880	0.910069444444	2621	789.183517741	0.548493802489	12.4151087371	0.00321196962038	32540	0.586179482973	1353.63692778	2370.02034419	0.5087156111	254.07439495	63.5663798402	1058.51734868	1.6607844352	4760.7478214	25	0	0	InLimits	37	InLimits	5					
8	13	1	1	2982	0.916163648558	2732	757.95534407	0.530433303184	11.8155197657	0.00308522068527	32280	0.586827399295	1331.54783103	2328.84488848	0.509964501292	248.835560767	64.1491325898	1010.24833099	1.70261659945	4788.35718923	25	0	0	InLimits	37	InLimits	5					
9	13	1	1	2959	0.917877661372	2716	803.173048601	0.52650106566	13.8306332842	0.0034394860072	37564	0.586561622985	1381.18769266	2409.37868704	0.510934386504	253.564177241	58.0720370568	1045.74411671	1.68776773123	4945.50385673	25	0	0	InLimits	37	InLimits	5					
10	13	1	1	2725	0.906055045872	2469	794.951802349	0.543654234063	12.7590117456	0.00327534027599	31502	0.583566972514	1341.30351506	2350.77153832	0.506875677265	251.784910855	62.3051234842	1064.06026416	1.62750752361	4809.65292935	25	0	0	InLimits	37	InLimits	5					
11	13	1	1	2778	0.904247660187	2512	813.598328025	0.535265709997	12.5103503185	0.00295866108665	31426	0.572826758906	1237.92201435	2196.04445364	0.494583488619	256.748558088	65.0340164195	983.670537392	1.66261759153	4507.93780792	25	0	0	InLimits	37	InLimits	5					
12	13	1	1	3033	0.921529838444	2795	714.031842576	0.521711642981	11.369588551	0.00312410126263	31778	0.592693357418	1309.83025108	2298.28636163	0.515403484749	240.530840134	62.8019069797	945.61343843	1.78783048534	4607.73630156	25	0	0	InLimits	37	InLimits	5					
13	13	1	1	2188	0.936928702011	2050	457.948780488	0.524159140351	5.36585365854	0.00291246648273	11000	0.601934598466	1286.20478197	2361.09672727	0.526485389233	271.081607464	85.345	979.803110746	1.56851179035	3503.74713264	25	0	0	InLimits	37	InLimits	5					
14	13	1	1	1921	0.943258719417	1812	408.987306843	0.50511866446	4.96412803532	0.00284553280834	8995	0.603155574772	1291.54252136	2375.50105614	0.527334157276	265.987584303	82.388549194	915.810382207	1.71104512462	3378.84252557	25	0	0	InLimits	37	InLimits	5					
15	13	1	1	2047	0.936003908158	1916	406.620563674	0.481653574491	5.02348643006	0.00304612494272	9625	0.59539214061	1195.81296491	2229.2294026	0.520335323335	278.380175168	80.9438961039	933.640653269	1.66839416344	3047.40120622	25	0	0	InLimits	37	InLimits	5					
15	14	1	1	1913	0.933089388395	1785	411.315406162	0.499671715331	4.2649859944	0.00262815675496	7613	0.610942950669	1388.95890155	2556.52567976	0.538499925862	281.550825185	96.4400367792	941.365033812	1.7742114159	3312.26985506	25	0	0	InLimits	37	InLimits	5					
14	14	1	1	1848	0.933982683983	1726	407.876013905	0.518403887299	4.36500579374	0.00263200241183	7534	0.617120842556	1478.45039607	2715.88691266	0.544244189238	278.984190942	93.4422617467	1026.39089162	1.7863982798	3299.88027839	25	0	0	InLimits	37	InLimits	5					
13	14	1	1	2271	0.942316160282	2140	468.754205607	0.55083529095	5.61822429907	0.00291023601825	12023	0.606576142916	1447.95276104	2655.69907677	0.532836579163	278.596908909	83.4345837145	1091.99600368	1.59455013262	3591.2082239	25	0	0	InLimits	37	InLimits	5					
12	14	1	1	2857	0.916695834792	2619	761.497136312	0.544084925613	12.3642611684	0.00326784934392	32382	0.582114219282	1319.89591296	2334.06645667	0.505303591343	255.620531952	61.5885677228	1066.69382194	1.62856475446	4607.1192675	25	0	0	InLimits	37	InLimits	5					
11	14	1	1	2884	0.914701803051	2638	779.29757392	0.53405435313	13.393100834	0.00341358138032	35331	0.582223597033	1245.65801565	2203.07749568	0.504978125457	252.938621844	58.1864934477	993.254504766	1.6236006023	4493.03122041	25	0	0	InLimits	37	InLimits	5					
10	14	1	1	2244	0.913547237077	2050	780.235609756	0.555893125786	10.6424390244	0.00251780508766	21817	0.567670092389	1234.51555616	2196.74061512	0.485884404336	249.211177192	73.3136086538	1036.76422314	1.57132522726	4310.4892237	25	0	0	InLimits	37	InLimits	5					
9	14	1	1	2877	0.915884602016	2635	776.09829222	0.551255969516	12.8971537002	0.0033391742397	33984	0.584305781636	1370.48826621	2395.50709157	0.507961661578	255.153708588	60.1759357345	1091.96110922	1.63487772704	4800.28888969	25	0	0	InLimits	37	InLimits	5					
8	14	1	1	2965	0.914671163575	2712	759.098082596	0.527722005458	12.0999262537	0.00322788880875	32815	0.586028529407	1301.20875305	2289.89215298	0.50841781077	250.291752895	62.7357610849	1003.99230352	1.68433546099	4643.46360916	25	0	0	InLimits	37	InLimits	5					
7	14	1	1	2831	0.920522783469	2606	791.314274751	0.542410789865	12.8852647736	0.00329343782399	33579	0.586872382996	1299.87271551	2288.52780011	0.510129976945	251.795010537	61.4123410465	1045.10050518	1.66011552489	4617.72105271	25	0	0	InLimits	37	InLimits	5					
6	14	1	1	2815	0.920426287744	2591	765.914704747	0.53922138935	12.8274797376	0.00346306254055	33236	0.582946527662	1340.75823543	2341.29964496	0.505330158411	253.728974161	59.708899988	1065.83518033	1.60326830215	4848.9059447	25	0	0	InLimits	37	InLimits	5					
5	14	1	1	2718	0.903605592347	2456	788.199104235	0.53909196069	12.9100162866	0.00337249263553	31707	0.587978681913	1329.54063223	2340.05494055	0.511504884145	250.4311901	61.053300533	1016.85407645	1.68268347359	4656.71041642	25	0	0	InLimits	37	InLimits	5					
4	14	1	1	2712	0.908185840708	2463	763.99634592	0.5327608963	11.3097848153	0.00306017589408	27856	0.586857199571	1328.9558196	2320.24727168	0.509297000661	246.395879047	67.5518021252	992.365782583	1.75407592905	4820.00835449	25	0	0	InLimits	37	InLimits	5					
3	14	1	1	2734	0.914411119239	2500	762.6212	0.512793085972	11.8264	0.00341745007971	29566	0.600382280352	1461.16734787	2532.57637151	0.525500189413	249.92092955	64.4846445241	994.308970868	1.860408137	5123.29325694	25	0	0	InLimits	37	InLimits	5					
2	14	1	1	2411	0.924097884695	2228	697.241921005	0.48944929919	10.9645421903	0.00356657506904	24429	0.616218238382	1588.05058954	2748.08158336	0.546552413991	250.716023084	63.5906095215	1016.30414711	2.01306871636	5349.10713691	25	0	0	InLimits	37	InLimits	5					
2	15	1	1	2667	0.918635170604	2450	784.115510204	0.514404496261	10.26	0.00302250800097	25137	0.59396366449	1432.17845771	2507.27700203	0.519136397288	258.999853557	76.4245136651	961.148418889	1.83699619523	4997.56816795	25	0	0	InLimits	37	InLimits	5					
3	15	1	1	2749	0.915969443434	2518	768.350277998	0.511345565803	12.4892772041	0.00350514375276	31448	0.60322998519	1470.24902306	2554.67854872	0.530541724225	250.802253005	61.5207962351	1040.01056888	1.80031822324	5048.14282767	25	0	0	InLimits	37	InLimits	5					
4	15	1	1	2703	0.920828708842	2489	795.018481318	0.530932248782	12.8292486943	0.00331862768021	31932	0.590832571589	1404.12843108	2436.86076663	0.514613500249	249.41194809	61.9692158336	1036.04517007	1.7552815525	5014.42470541	25	0	0	InLimits	37	InLimits	5					
5	15	1	1	2796	0.918097281831	2567	795.009738995	0.537408761923	12.8320997273	0.00326201912693	32940	0.586727606286	1326.79729869	2327.57383121	0.510527891335	253.669856182	61.9547662417	1020.06930877	1.689506654	4741.95187613	25	0	0	InLimits	37	InLimits	5					
6	15	1	1	2822	0.91849751949	2592	778.812114198	0.528230793037	12.6354166667	0.00322775088278	32751	0.579298534524	1270.65894528	2234.85780587	0.500815963396	248.208879697	61.6372324509	964.628037187	1.73990524806	4659.19966252	25	0	0	InLimits	37	InLimits	5					
7	15	1	1	2713	0.908588278658	2465	773.064908722	0.539824841653	12.2511156187	0.00320695872477	30199	0.571851860016	1280.8684847	2269.33683235	0.493050980667	255.459853079	63.101592768	1015.292286	1.66926417211	4611.88506841	25	0	0	InLimits	37	InLimits	5					
8	15	1	1	2733	0.918038785218	2509	806.636110004	0.531897600343	13.829015544	0.00340624382011	34697	0.582633812852	1286.22703005	2265.77620544	0.504716490557	247.807873978	58.3292503675	972.545595691	1.70961939494	4675.47998553	25	0	0	InLimits	37	InLimits	5					
9	15	1	1	3147	0.918334922148	2890	763.13633218	0.52372201146	12.8152249135	0.00338694050821	37036	0.589809390722	1377.8246882	2412.39240199	0.513955996362	253.082738781	59.5491953775	1018.17492939	1.74738087835	4879.157912	25	0	0	InLimits	37	InLimits	5					
10	15	1	1	2741	0.916089018606	2511	798.136200717	0.525019101619	13.7885304659	0.00330774584141	34623	0.582597907588	1286.52430925	2277.09034457	0.50662534157	255.079568137	57.8840655056	998.350395044	1.7058850519	4615.04034674	25	0	0	InLimits	37	InLimits	5					
11	15	1	1	2850	0.910526315789	2595	777.171098266	0.536051417402	12.8142581888	0.00321879009761	33253	0.578917899046	1272.64654587	2255.12386852	0.501552856934	258.859285504	60.6489339308	1014.72763018	1.64013506727	4480.18049796	25	0	0	InLimits	37	InLimits	5					
12	15	1	1	2824	0.925637393768	2614	773.436495792	0.539456005602	12.2674062739	0.0031205850672	32067	0.571903433499	1245.81881666	2221.60264446	0.493480810181	260.318845084	63.0480868182	1076.29226004	1.54629118808	4298.33808894	25	0	0	InLimits	37	InLimits	5					
13	15	1	1	2024	0.928359683794	1879	414.263437999	0.549518964853	4.79936136243	0.00287050097112	9018	0.635827159508	1636.64397875	2982.02417387	0.567454210781	271.062561367	86.3163672655	1123.2295975	1.73448967515	3661.6443857	25	0	0	InLimits	37	InLimits	5					
14	15	1	1	1578	0.922686945501	1456	455.390796703	0.532483962813	5.24931318681	0.00275845165968	7643	0.617588197444	1465.79843532	2696.32330237	0.544856794636	258.455688324	86.7524532252	1016.63443717	1.76182114698	3441.94914618	25	0	0	InLimits	37	InLimits	5					
15	15	1	1	1696	0.930424528302	1578	408.498732573	0.516787477815	4.25221799747	0.00263877239801	6710	0.627308646642	1462.92139677	2695.46557377	0.556792057942	273.548310228	96.0672131148	992.463806153	1.84121148	3065.65484387	25	0	0	InLimits	37	InLimits	5					
15	16	1	1	1993	0.934269944807	1862	546.527389903	0.560297141527	6.95005370569	0.00281289199512	12941	0.60214844249	1318.36133045	2421.84097056	0.526869592918	264.981635843	78.6364268604	1045.94291626	1.57866182166	3130.28521505	25	0	0	InLimits	37	InLimits	5					
14	16	1	1	1888	0.923199152542	1743	510.787722318	0.56043740653	6.13023522662	0.00264352778513	10685	0.601877937933	1248.12456027	2307.36424895	0.525995660772	255.915166325	83.3226953673	984.028709297	1.57682544174	3026.57918135	25	0	0	InLimits	37	InLimits	5					
13	16	1	1	2051	0.923451974647	1894	566.019535375	0.551353505632	7.95723336853	0.00287478460707	15071	0.587809196738	1095.58668191	2039.23455643	0.509870226874	253.753215427	71.1327051954	967.82304943	1.46033962757	2847.90514316	25	0	0	InLimits	37	InLimits	5					
12	16	1	1	2950	0.912881355932	2693	791.973264018	0.52944500149	13.3947270702	0.00338753358375	36072	0.582949189349	1338.04009265	2356.76865713	0.505857188566	254.462974881	59.125748503	999.092038537	1.73552084027	4717.84372291	25	0	0	InLimits	37	InLimits	5					
11	16	1	1	2875	0.92347826087	2655	760.126177024	0.5465186177	12.8504708098	0.00348134813035	34118	0.581186006936	1281.37312277	2268.45629873	0.504316784001	257.190798438	59.1516208453	1038.57906895	1.6210719723	4537.89891445	25	0	0	InLimits	37	InLimits	5					
10	16	1	1	2882	0.923664122137	2662	778.362133734	0.532282803079	12.852742299	0.00331174156748	34214	0.582618700785	1243.40582459	2209.42029579	0.505828350119	251.774218409	60.5600046764	981.458296134	1.66496949603	4407.12401144	25	0	0	InLimits	37	InLimits	5					
9	16	1	1	2753	0.920450417726	2534	781.498421468	0.537703413426	13.589581689	0.00347497687464	34436	0.581829940319	1300.14384797	2285.59739807	0.505003141612	252.05841908	57.5071727262	1003.67833802	1.67777252164	4746.90749757	25	0	0	InLimits	37	InLimits	5					
8	16	1	1	3000	0.919333333333	2758	800.975344453	0.529540178064	14.0848440899	0.00351177007089	38846	0.589339374626	1357.90416476	2373.16524224	0.513852075144	249.844899714	56.8678885857	1012.63341578	1.7352170161	4847.58081028	25	0	0	InLimits	37	InLimits	5					
7	16	1	1	2887	0.909248354693	2625	778.587809524	0.537746815726	13.4628571429	0.00357512676371	35340	0.586569163261	1367.41684765	2392.83740804	0.51074177111	250.353556748	57.8322863611	1061.42381566	1.68804500711	4912.71773514	25	0	0	InLimits	37	InLimits	5					
6	16	1	1	2783	0.919870643191	2560	776.605078125	0.546522132634	12.334375	0.00338155595371	31576	0.584397096736	1419.9642242	2478.29541424	0.508567760265	257.671545767	62.9626615151	1116.0613199	1.68088799583	4979.89018312	25	0	0	InLimits	37	InLimits	5					
5	16	1	1	2897	0.918536416983	2661	807.87636227	0.528505290727	13.5948891394	0.00351466368506	36176	0.586117750858	1339.46399483	2340.2462406	0.509576569273	249.448420573	59.4250055285	1013.8648364	1.7118072355	4868.37643872	25	0	0	InLimits	37	InLimits	5					
4	16	1	1	2953	0.915001693193	2702	778.545151739	0.520606542666	13.1165803109	0.00353548265279	35441	0.597928853145	1393.69547439	2428.04057448	0.52256683592	243.914183866	59.3558026015	962.810621328	1.8362859863	4882.22216588	25	0	0	InLimits	37	InLimits	5					
