Database Name	ODA
Database Location	http://localhost/ODA/OdaService.asmx
Evaluation Signature	5c70e1c6-19e4-48a5-967a-57d2a5f3f9a7
Plate Name	490423695
Measurement	Measurement 3
Evaluation	Evaluation1

[Data]
Row	Column	Plane	Timepoint	All Cells - Number of Objects	All Cells - Non border cells - Mean per Well	Non border cells - Number of Objects	Non border cells - Total Spot Area - Mean per Well	Non border cells - Relative Spot Intensity - Mean per Well	Non border cells - Number of Spots - Mean per Well	Non border cells - Number of Spots per Area of Cell - Mean per Well	Spots Substrate - Number of Objects	Spots Substrate - Relative Spot Intensity - Mean per Well	Spots Substrate - Corrected Spot Intensity - Mean per Well	Spots Substrate - Uncorrected Spot Peak Intensity - Mean per Well	Spots Substrate - Spot Contrast - Mean per Well	Spots Substrate - Spot Background Intensity - Mean per Well	Spots Substrate - Spot Area [px²] - Mean per Well	Spots Substrate - Region Intensity - Mean per Well	Spots Substrate - Spot to Region Intensity - Mean per Well	Spots Substrate - Corrected Spot Intensity - StdDev per Well	Number of Analyzed Fields	Height [µm]	Time [s]	Temperature	Target Temperature	CO2	Target CO2	Compound	Concentration	Cell Type	Cell Count	
13	14	1	1	2076	0.938824662813	1949	700.694715239	0.500012635275	9.949717804	0.00275094508112	19392	0.583261928238	1272.46309534	2261.50758045	0.505516224682	250.743038538	70.4235767327	932.251811365	1.77737163933	4374.98947563	25	0	0	InLimits	37	InLimits	5					
12	14	1	1	1411	0.962437987243	1358	390.514727541	0.61660196216	3.21134020619	0.00199824686356	4361	0.690415342614	2988.46213555	5244.95482687	0.63302457212	300.65483441	121.604907131	1642.74160317	2.1479266079	5364.38089688	25	0	0	InLimits	37	InLimits	5					
11	14	1	1	1313	0.959634424981	1260	367.483333333	0.6232664971	2.80079365079	0.00195181074456	3529	0.695678781205	3454.77024363	6002.48002267	0.639149307321	307.113742038	131.206857467	1857.39657096	2.09889290214	6151.81178263	25	0	0	InLimits	37	InLimits	5					
10	14	1	1	1207	0.953603976802	1151	484.77497828	0.583917957201	4.64552562989	0.00210029520867	5347	0.622894039259	1630.29744313	2956.92724892	0.554058625437	270.77463973	104.353095194	1211.08620239	1.67004580762	3721.51834227	25	0	0	InLimits	37	InLimits	5					
9	14	1	1	1418	0.909732016925	1290	896.873643411	0.506645731913	14.5930232558	0.00297683906578	18825	0.568886583409	986.465068386	1795.76961487	0.487904976356	241.776863925	61.4590703851	865.777386066	1.54151141388	3667.77077751	25	0	0	InLimits	37	InLimits	5					
8	14	1	1	1274	0.919937205651	1172	891.296928328	0.500850580273	13.7303754266	0.00263240684962	16092	0.565886915542	1057.09389082	1900.25795426	0.483366846125	241.168935371	64.9142431022	849.791993211	1.64331259353	3945.49682057	25	0	0	InLimits	37	InLimits	5					
7	14	1	1	1515	0.909570957096	1378	852.859216255	0.510141144919	11.8461538462	0.00268476527311	16324	0.575072811042	1246.27358158	2224.19308993	0.494658194084	248.866197313	71.9946091644	963.448516549	1.67764136545	4317.57550738	25	0	0	InLimits	37	InLimits	5					
6	14	1	1	1513	0.911434236616	1379	737.954314721	0.47572776013	7.11385061639	0.00178873322312	9810	0.586715933176	1292.3284674	2308.87104995	0.507506970653	252.926871341	103.734862385	884.051698333	1.87177941174	4075.47054708	25	0	0	InLimits	37	InLimits	5					
5	14	1	1	1723	0.941961694719	1623	429.701170672	0.490572092402	3.95625385089	0.00193997756009	6421	0.662152019767	1751.40255475	3120.02320511	0.595931434086	262.126212078	108.61314437	944.781670261	2.35892939416	3710.65437253	25	0	0	InLimits	37	InLimits	5					
4	14	1	1	1548	0.937338501292	1451	384.427291523	0.473207558183	2.68435561682	0.00183980736903	3895	0.6729095142	1549.38656211	2835.47471117	0.611212179324	282.137617664	143.210269576	898.573265968	2.23430133239	2540.90691413	25	0	0	InLimits	37	InLimits	5					
3	14	1	1	1399	0.940671908506	1316	310.703647416	0.385622099568	2.21428571429	0.00187207841839	2914	0.60739317315	1094.58711096	2062.62113933	0.532634391001	274.881490106	140.317776253	722.628975125	2.05545358115	2248.32531751	25	0	0	InLimits	37	InLimits	5					
2	14	1	1	1455	0.949140893471	1381	194.244026068	0.306253732214	1.76176683563	0.00212994575279	2433	0.589047055124	994.586148456	1903.8162762	0.509818032573	285.450823082	110.255240444	729.6581668	1.98722034831	1873.05956119	25	0	0	InLimits	37	InLimits	5					
2	15	1	1	1339	0.939507094847	1258	223.485691574	0.321478186131	1.83545310016	0.00194994636305	2309	0.593300455852	936.101988018	1807.01602425	0.514432168651	269.659651654	121.760502382	660.650861414	2.03616679296	1577.80028571	25	0	0	InLimits	37	InLimits	5					
3	15	1	1	1339	0.954443614638	1278	348.030516432	0.399569990949	2.13458528951	0.00179318273027	2728	0.626926462062	1052.64066135	2002.90835777	0.555446931487	277.666959467	163.043621701	728.167853017	2.04534067261	1659.80017972	25	0	0	InLimits	37	InLimits	5					
4	15	1	1	1152	0.9453125	1089	403.217630854	0.436696385848	2.82920110193	0.00168731478616	3081	0.670001983629	1379.72773102	2512.91691009	0.607020969063	258.462754374	142.519961052	743.215977952	2.43811278673	2874.15443998	25	0	0	InLimits	37	InLimits	5					
5	15	1	1	1284	0.935358255452	1201	464.776019983	0.456739748303	4.30724396336	0.00178607876479	5173	0.638975693294	1535.89633366	2750.25768413	0.567085387415	250.667706064	107.905664025	865.490141331	2.35872305627	3845.30170142	25	0	0	InLimits	37	InLimits	5					
6	15	1	1	1462	0.919288645691	1344	599.96875	0.473315774302	5.59077380952	0.00180354066601	7514	0.608194966633	1381.6638828	2475.83870109	0.531562659977	251.279233363	107.314080383	838.793532675	2.08756571346	3883.65083829	25	0	0	InLimits	37	InLimits	5					
7	15	1	1	1555	0.922186495177	1434	898.09693166	0.508909599119	12.269874477	0.00256018050158	17595	0.54740431255	978.355407641	1791.38147201	0.46332008978	254.268163592	73.1952827508	911.612925421	1.45271738807	3623.27827903	25	0	0	InLimits	37	InLimits	5					
8	15	1	1	1389	0.915766738661	1272	869.442610063	0.500222762529	13.126572327	0.00270349442718	16697	0.568445062366	1069.07134355	1923.06899443	0.487973688013	243.597353273	66.2353117326	861.96951379	1.6064881998	4010.66698391	25	0	0	InLimits	37	InLimits	5					
9	15	1	1	1375	0.938181818182	1290	753.470542636	0.512904921584	9.86124031008	0.00255134597713	12721	0.579421359595	1156.58089648	2093.71472369	0.5003274741	245.392383524	76.4072793019	885.893471415	1.73397035207	3865.14478887	25	0	0	InLimits	37	InLimits	5					
10	15	1	1	1415	0.959717314488	1358	400.335051546	0.590882308881	3.25036818851	0.00209648045385	4414	0.671159028296	2757.94827998	4827.23380154	0.610101440296	305.86550131	123.166062528	1640.04081671	1.93111051663	5622.87581496	25	0	0	InLimits	37	InLimits	5					
11	15	1	1	1196	0.939799331104	1124	409.581850534	0.579065926694	3.17704626335	0.00201565328645	3571	0.665180513133	2465.69944741	4348.46569588	0.60196074789	295.281598706	128.919070288	1447.5970211	1.96801433106	4998.05501561	25	0	0	InLimits	37	InLimits	5					
12	15	1	1	1377	0.955700798838	1316	397.338145897	0.597439857827	3.34802431611	0.00208084100492	4406	0.669870810334	2639.3368173	4646.88356786	0.608349791583	310.369580684	118.6783931	1606.2794419	1.82843591719	5131.46587023	25	0	0	InLimits	37	InLimits	5					
13	15	1	1	2228	0.914272890485	2037	695.704958272	0.501890476972	10.3559155621	0.00293317879291	21095	0.584776876847	1190.85521143	2139.02085802	0.506635698522	244.478416711	67.179473809	896.399704217	1.74472870629	4083.3088479	25	0	0	InLimits	37	InLimits	5					
14	15	1	1	1959	0.923430321593	1809	734.894416805	0.484898039095	9.98618021006	0.00256434174216	18065	0.583116414192	1240.10510539	2191.00404096	0.50455107615	251.103561707	73.5911430944	885.750775821	1.82835974146	4345.96199665	25	0	0	InLimits	37	InLimits	5					
15	15	1	1	1904	0.934348739496	1779	634.959527825	0.474436470013	7.97976391231	0.00248660381859	14196	0.606022716085	1349.11468958	2391.70787546	0.531184736037	245.396143565	79.5712172443	828.235331454	2.06592452348	4318.12360069	25	0	0	InLimits	37	InLimits	5					
15	16	1	1	2171	0.916628281898	1990	664.329648241	0.470394230569	8.76733668342	0.00262708574529	17447	0.592451111338	1356.89262493	2382.5590646	0.516167201792	250.295635782	75.7732561472	865.195284382	2.02741922158	4744.20022918	25	0	0	InLimits	37	InLimits	5					
14	16	1	1	1779	0.91568296796	1629	632.615101289	0.490719535651	8.71639042357	0.00254455385519	14199	0.604948780797	1429.89026245	2515.69040073	0.530481707325	244.955813155	72.5776463131	891.27672571	2.06163887731	4651.58935505	25	0	0	InLimits	37	InLimits	5					
13	16	1	1	2117	0.911667453944	1930	726.588082902	0.491032960458	10.6689119171	0.00277288012396	20591	0.580900452765	1239.63375328	2188.09217619	0.502102018325	244.098455976	68.1032975572	891.86592438	1.79551419361	4518.91456483	25	0	0	InLimits	37	InLimits	5					
12	16	1	1	1467	0.94205862304	1382	590.524602026	0.526759245132	7.68234442836	0.00266129455431	10617	0.603085160411	1265.27889353	2300.89441462	0.528774757258	247.66746746	76.867759254	947.429492531	1.64407872265	3606.41323391	25	0	0	InLimits	37	InLimits	5					
11	16	1	1	1492	0.926273458445	1382	530.798118669	0.556702625924	6.00506512301	0.00253491881872	8299	0.617844753927	1578.60235297	2819.288107	0.546985535268	264.71746554	88.3917339438	1144.464057	1.60126110147	4353.34502992	25	0	0	InLimits	37	InLimits	5					
10	16	1	1	1679	0.933293627159	1567	568.032546267	0.556374699457	6.35417996171	0.00244973021057	9957	0.596679705752	1325.64725565	2425.81711359	0.522389445273	266.007551098	89.3950989254	1055.83787586	1.51658686561	3516.12169204	25	0	0	InLimits	37	InLimits	5					
9	16	1	1	1642	0.917174177832	1506	856.770252324	0.498127539021	13.3652058433	0.00277647331368	20128	0.572176246764	1106.51234978	2001.63503577	0.492259394333	246.210999793	64.1045310016	850.759940217	1.73176986517	3919.37231377	25	0	0	InLimits	37	InLimits	5					
8	16	1	1	1623	0.919285274184	1492	904.899463807	0.504034688684	13.995308311	0.00280969959961	20881	0.565174081249	1049.83023317	1898.35209042	0.483890264696	246.197835632	64.6573439969	862.21816974	1.64625269078	3836.75680783	25	0	0	InLimits	37	InLimits	5					
7	16	1	1	1537	0.914769030579	1406	754.469416785	0.489793487122	10.8314366999	0.00257204033912	15229	0.570153668609	1133.11141788	2045.89073478	0.488951524645	245.162478095	69.6555256419	885.263967982	1.73502666393	3972.35971967	25	0	0	InLimits	37	InLimits	5					
6	16	1	1	1446	0.923236514523	1335	600.564044944	0.462632308242	5.80524344569	0.00178952033927	7750	0.599382869602	1313.33666817	2353.17458065	0.518412185795	248.13542144	103.452	807.721373959	2.06570608124	3889.13365508	25	0	0	InLimits	37	InLimits	5					
5	16	1	1	1615	0.938080495356	1515	459.478547855	0.443177471604	4.05874587459	0.00171986162883	6149	0.627301844962	1449.63403963	2602.75947309	0.553768612223	250.525161824	113.207025533	855.797217943	2.26479564897	3571.50499379	25	0	0	InLimits	37	InLimits	5					
4	16	1	1	1443	0.946638946639	1366	404.040995608	0.475098374648	2.63762811127	0.00169748211598	3603	0.678664933189	1456.8209692	2663.45933944	0.617582119214	271.396550755	153.183458229	845.736638255	2.25523252386	2579.91889312	25	0	0	InLimits	37	InLimits	5					
3	16	1	1	1457	0.940288263555	1370	311.22919708	0.397680162215	2.05839416058	0.0019124454215	2820	0.627678800779	1112.6346491	2121.91950355	0.556414850914	284.566490663	151.2	744.721379497	2.12576260304	1791.17778962	25	0	0	InLimits	37	InLimits	5					
2	16	1	1	1051	0.925784966698	973	155.935251799	0.260619139063	1.62589928058	0.00191706366413	1582	0.582012901706	892.13581809	1731.32490518	0.499717970238	268.377829488	95.907079646	630.766094578	2.09996544606	1456.1953576	25	0	0	InLimits	37	InLimits	5					
2	17	1	1	2836	0.907616361072	2574	772.709401709	0.480005967012	11.4623154623	0.00325852629915	29504	0.599259539263	1488.36404274	2578.82090564	0.526235567994	256.644862173	67.4130287419	1003.93360336	1.93446223999	5209.44414426	25	0	0	InLimits	37	InLimits	5					
3	17	1	1	2518	0.919380460683	2315	714.143844492	0.514484139108	9.61468682505	0.00287604998101	22258	0.590574061758	1352.5280907	2378.89176925	0.515248917187	253.379971282	74.2763500764	992.752398769	1.73120464647	4716.90027125	25	0	0	InLimits	37	InLimits	5					
4	17	1	1	2155	0.92343387471	1990	688.394472362	0.481405458328	9.78140703518	0.00283788209984	19465	0.597731189461	1342.34677598	2362.43282815	0.522041882218	243.056269075	70.3778576933	866.138743286	1.92637880494	4687.52746688	25	0	0	InLimits	37	InLimits	5					
5	17	1	1	2684	0.920268256334	2470	726.683805668	0.508943999883	10.9194331984	0.00329269339503	26971	0.594229806311	1427.24554507	2491.04501131	0.520292254467	255.439594502	66.5495903007	1045.86969867	1.74905072341	5009.06484582	25	0	0	InLimits	37	InLimits	5					
6	17	1	1	2314	0.924805531547	2140	722.551869159	0.51401340733	11.2182242991	0.00328420366777	24007	0.596681483403	1407.51919191	2470.49035698	0.523307117557	254.462950813	64.4087557796	1037.90294721	1.74665720759	4844.48555825	25	0	0	InLimits	37	InLimits	5					
7	17	1	1	2277	0.920070267896	2095	714.296420048	0.498163552159	10.2486873508	0.00286453161251	21471	0.590240484429	1324.13095102	2333.80857901	0.51383691991	249.158162803	69.6963811653	931.612292336	1.7994472147	4646.44657558	25	0	0	InLimits	37	InLimits	5					
8	17	1	1	2442	0.931613431613	2275	737.188131868	0.504732461873	11.5854945055	0.0031366148665	26357	0.582980632876	1324.63501699	2337.24961111	0.506793716571	255.135229834	63.6302689987	991.377167699	1.72820414173	4711.79031236	25	0	0	InLimits	37	InLimits	5					
9	17	1	1	2396	0.919866444073	2204	712.588475499	0.509739738742	10.8933756806	0.00297548017556	24009	0.582550328967	1253.49585956	2222.33179224	0.504557331431	246.830503803	65.4148444333	952.783026479	1.69346130274	4460.29351548	25	0	0	InLimits	37	InLimits	5					
10	17	1	1	2346	0.92242114237	2164	682.287892791	0.514007883921	9.39186691312	0.002881210181	20324	0.581391844046	1190.36980742	2139.51653218	0.503138320217	251.029982814	72.6466738831	1000.18868617	1.59081457768	3979.73961295	25	0	0	InLimits	37	InLimits	5					
11	17	1	1	1985	0.92040302267	1827	746.627805145	0.5207289498	11.4958949097	0.00305869157133	21003	0.568402721144	1061.65752792	1921.40946531	0.488034462614	251.131550255	64.9473408561	921.275606327	1.52168691254	3796.51381993	25	0	0	InLimits	37	InLimits	5					
12	17	1	1	1891	0.912744579588	1726	750.565469293	0.511022805998	11.4252607184	0.00301511478312	19720	0.580849878877	1150.4626062	2059.97966531	0.503705592107	252.83639605	65.6935091278	951.661123486	1.61391333628	4062.66971887	25	0	0	InLimits	37	InLimits	5					
13	17	1	1	2086	0.931927133269	1944	659.422325103	0.484971379078	9.22685185185	0.00270205446785	17937	0.596758022168	1271.33296434	2276.98149077	0.519909392192	249.861144338	71.4677482299	913.763634204	1.85277434153	4085.52354212	25	0	0	InLimits	37	InLimits	5					
14	17	1	1	1493	0.92632283992	1383	622.621113521	0.493876268916	8.92335502531	0.00271741390186	12341	0.596104730884	1267.66686577	2270.93639089	0.518467422973	242.828490604	69.7743294709	852.932774158	1.91120938725	4055.87043103	25	0	0	InLimits	37	InLimits	5					
15	17	1	1	1920	0.9125	1752	629.378995434	0.462732038834	8.56335616438	0.00266967611019	15003	0.600523330606	1329.67423256	2360.88029061	0.524899022143	243.724131717	73.4967673132	814.415790698	2.02925763051	4521.56284268	25	0	0	InLimits	37	InLimits	5					
15	18	1	1	1791	0.919039642658	1646	602.934386391	0.432487435761	4.15978128797	0.00145679310661	6847	0.530417925364	646.364587102	1264.81072002	0.439370440765	244.969987087	144.943770995	676.592151969	1.3847641899	1658.55022074	25	0	0	InLimits	37	InLimits	5					
14	18	1	1	1747	0.92329708071	1613	570.266584005	0.48676615708	4.64352138872	0.00165761923037	7490	0.536866149358	762.900408363	1462.15473965	0.447677526694	252.975861124	122.809078772	789.716038271	1.32832288937	1851.61005255	25	0	0	InLimits	37	InLimits	5					
13	18	1	1	2219	0.923839567373	2050	644.012682927	0.46017796827	5.51024390244	0.00170211339116	11296	0.516223082238	592.136930177	1178.69980524	0.424083435817	250.601523523	116.875531161	723.776872697	1.26775142972	1461.76012126	25	0	0	InLimits	37	InLimits	5					
12	18	1	1	2276	0.922671353251	2100	661.412857143	0.478364940623	6.28857142857	0.00191790418269	13206	0.51278427311	669.586168885	1312.40754203	0.422834536021	263.061821199	105.176965016	837.294751736	1.20232195758	1805.81961144	25	0	0	InLimits	37	InLimits	5					
11	18	1	1	2163	0.918631530282	1987	662.234524409	0.478200744599	6.13085052843	0.00194081532653	12182	0.525243666707	631.325801708	1245.31119685	0.435269687251	248.837417799	108.016746019	779.860141942	1.2084864781	1723.17693135	25	0	0	InLimits	37	InLimits	5					
10	18	1	1	2038	0.932286555447	1900	641.008947368	0.483429223134	6.50894736842	0.00198563701985	12367	0.525785464917	695.115568521	1349.55728956	0.437436542348	251.839296206	98.4811999677	844.805080001	1.19609428756	1952.95565905	25	0	0	InLimits	37	InLimits	5					
9	18	1	1	2007	0.922770303936	1852	659.311555076	0.499162807796	9.04805615551	0.00269589733581	16757	0.592503470515	1271.78179497	2283.23697559	0.517284266706	251.266230723	72.8677567584	918.033937351	1.81672952599	4112.95177954	25	0	0	InLimits	37	InLimits	5					
8	18	1	1	2165	0.920092378753	1992	765.718875502	0.497571260182	12.3714859438	0.00301222034501	24644	0.575486263113	1223.87779249	2172.32239085	0.497236749324	250.700125782	61.8938484012	908.993553363	1.7397510138	4469.82428782	25	0	0	InLimits	37	InLimits	5					
7	18	1	1	2028	0.942800788955	1912	664.923640167	0.499012772644	9.95972803347	0.00296326603049	19043	0.593199280875	1323.3338372	2327.37273539	0.517352462372	246.241723093	66.761224597	917.910580775	1.7939060702	4692.31096477	25	0	0	InLimits	37	InLimits	5					
6	18	1	1	2092	0.923518164436	1932	685.557453416	0.494874324682	10.2355072464	0.00313154298801	19775	0.582427085928	1251.30885679	2212.32303413	0.505358564247	247.598729917	66.9783565107	903.300404027	1.80004725312	4595.75093371	25	0	0	InLimits	37	InLimits	5					
5	18	1	1	2572	0.918351477449	2362	800.99280271	0.50840351162	11.9081287045	0.00324266352244	28127	0.591359980981	1390.05236404	2445.77651367	0.516875620107	257.576273542	67.2643723113	1024.58850159	1.75059118309	4850.71322161	25	0	0	InLimits	37	InLimits	5					
4	18	1	1	2257	0.934869295525	2110	644.93507109	0.490705223079	8.71279620853	0.00278912925865	18384	0.590699042719	1285.11906062	2282.15328547	0.513636120191	250.713549551	74.0215948651	895.547400019	1.8230959537	4435.22935487	25	0	0	InLimits	37	InLimits	5					
3	18	1	1	2417	0.925527513446	2237	655.392936969	0.471995740217	9.20473848905	0.00281639640615	20591	0.597800337334	1338.21938818	2351.52367539	0.523080447835	243.311317999	71.2016900588	873.558380305	1.93828306665	4654.23234889	25	0	0	InLimits	37	InLimits	5					
2	18	1	1	2578	0.930954228084	2400	650.883333333	0.451081522948	9.02083333333	0.00284890497267	21650	0.58904402429	1292.35189157	2283.29094688	0.512482884013	245.332025792	72.1533487298	810.293430608	2.00608948335	4633.80211262	25	0	0	InLimits	37	InLimits	5					
2	19	1	1	2528	0.926028481013	2341	654.200341734	0.459240178904	8.83767620675	0.0029029844571	20689	0.605633031206	1426.68938827	2490.95118179	0.532972666687	248.295865382	74.0240224274	907.134816718	1.98671352211	4990.540767	25	0	0	InLimits	37	InLimits	5					
3	19	1	1	2176	0.939797794118	2045	649.414180929	0.490525622038	8.36723716381	0.0027983470412	17111	0.592533142911	1342.47383005	2373.55116592	0.516232872029	247.764665335	77.613932558	911.594846497	1.82770219356	4530.14925159	25	0	0	InLimits	37	InLimits	5					
4	19	1	1	2224	0.923111510791	2053	679.72333171	0.480953700623	8.89576229907	0.00269323516264	18263	0.591839180106	1326.44033153	2359.431802	0.515307891567	254.03923353	76.4097902864	973.194240227	1.85473230627	4413.1677057	25	0	0	InLimits	37	InLimits	5					
5	19	1	1	2354	0.929906542056	2189	702.714024669	0.507372431416	10.5851987209	0.0031715007482	23171	0.581082579848	1287.41012547	2272.92270511	0.504594618385	251.39865888	66.3864744724	967.795951761	1.72755181356	4625.8006062	25	0	0	InLimits	37	InLimits	5					
6	19	1	1	2038	0.925417075564	1886	654.221102863	0.50071685563	9.14316012725	0.0028790305332	17244	0.599417502577	1308.51419906	2327.61743215	0.524540544029	246.462733084	71.5530619346	913.75996957	1.83622319168	4347.44178633	25	0	0	InLimits	37	InLimits	5					
7	19	1	1	2065	0.929782082324	1920	638.047916667	0.502477942707	9.51145833333	0.00286744816397	18262	0.58829062107	1273.93863081	2262.37378162	0.511071500612	245.451409071	67.0820282554	919.409156189	1.77465822777	4408.42174132	25	0	0	InLimits	37	InLimits	5					
8	19	1	1	2296	0.922473867596	2118	659.234183192	0.495231102364	9.91359773371	0.00296212785048	20997	0.587558624975	1302.43279464	2307.52802781	0.510836573937	249.126500762	66.4979759013	900.256329093	1.82555031633	4544.33005922	25	0	0	InLimits	37	InLimits	5					
9	19	1	1	2067	0.930333817126	1923	640.087883515	0.490228469629	9.0655226209	0.00271181839924	17433	0.587009955335	1216.33402765	2173.74594161	0.509448756998	249.717082302	70.6068376068	886.951815431	1.77560538698	4137.39931708	25	0	0	InLimits	37	InLimits	5					
10	19	1	1	2352	0.917517006803	2158	634.38137164	0.461654407645	5.74142724745	0.00181228782922	12390	0.521574019307	645.730294334	1266.66900726	0.430444317193	248.425341632	110.491928975	741.39384779	1.2574745204	1766.38133851	25	0	0	InLimits	37	InLimits	5					
11	19	1	1	2221	0.927960378208	2061	652.770984959	0.460197056059	5.54585152838	0.00175367798434	11430	0.519700833442	636.71374453	1247.64846894	0.426644837791	246.180152813	117.704374453	738.66962401	1.26092999748	1785.88117857	25	0	0	InLimits	37	InLimits	5					
12	19	1	1	2308	0.919844020797	2123	629.014601978	0.458876547369	4.42157324541	0.00151118316151	9387	0.535554662295	671.657036893	1305.87535954	0.445308382449	247.485907551	142.260360072	713.538899569	1.36685304743	1559.62105896	25	0	0	InLimits	37	InLimits	5					
13	19	1	1	2079	0.916305916306	1905	601.066141732	0.457683432256	4.81312335958	0.00166398233835	9169	0.526502346286	623.063667322	1229.59319446	0.435422401336	244.121424359	124.880684917	710.601296852	1.29611057303	1449.01567167	25	0	0	InLimits	37	InLimits	5					
14	19	1	1	1305	0.938697318008	1225	574.315918367	0.439134833503	4.15020408163	0.00150603533417	5084	0.533976426941	660.901737365	1282.82612116	0.443861330125	246.232105215	138.382572777	698.0074947	1.37513415738	1569.62484129	25	0	0	InLimits	37	InLimits	5					
15	19	1	1	1992	0.905120481928	1803	631.865224626	0.417205044863	4.35108153078	0.00148857544994	7845	0.520642604183	582.667066932	1158.61873805	0.426730720659	245.043880394	145.220267686	648.147821691	1.38265368246	1417.3164098	25	0	0	InLimits	37	InLimits	5					
15	20	1	1	1665	0.930930930931	1550	424.873548387	0.448993360935	2.76967741935	0.00176508797201	4293	0.577856547556	833.553130184	1587.22921034	0.495360168954	258.115944079	153.401816911	716.509033806	1.5302563042	1982.52997623	25	0	0	InLimits	37	InLimits	5					
14	20	1	1	1286	0.94401244168	1214	416.118616145	0.464761243825	2.8039538715	0.00176997286507	3404	0.576591837462	832.151653769	1581.21827262	0.494762748369	262.450272377	148.404230317	737.480484899	1.51636960375	1795.59170198	25	0	0	InLimits	37	InLimits	5					
13	20	1	1	1615	0.942414860681	1522	422.425098555	0.471812199893	3.01773981603	0.00184171595364	4593	0.569547193129	878.282822348	1661.30807751	0.486850836371	257.001032392	139.980622687	746.697654985	1.49608757771	2157.8131718	25	0	0	InLimits	37	InLimits	5					
12	20	1	1	2395	0.920668058455	2205	693.423582766	0.46949409237	6.24172335601	0.00185887188467	13763	0.511769401917	568.703166894	1146.22073676	0.421072725943	258.363717252	111.094892102	764.757278863	1.17860452597	1332.43615557	25	0	0	InLimits	37	InLimits	5					
11	20	1	1	1733	0.940565493364	1630	430.778527607	0.495525523173	3.17484662577	0.00184133582153	5175	0.574960947749	1010.3158135	1882.92483092	0.492822637159	261.777182195	135.684830918	839.659515634	1.47987816612	2512.4897218	25	0	0	InLimits	37	InLimits	5					
10	20	1	1	1735	0.937752161383	1627	452.864167179	0.4728973859	3.29686539644	0.00184982513303	5364	0.563901683488	897.390497917	1692.29194631	0.481282317134	266.58345641	137.362043251	780.074861403	1.47929724782	2214.005417	25	0	0	InLimits	37	InLimits	5					
9	20	1	1	2272	0.922535211268	2096	695.385019084	0.489296577506	9.95753816794	0.00276760268055	20871	0.589205047314	1223.39687505	2183.39954961	0.513240933491	251.683636835	69.8350342581	901.632091473	1.79616480717	4223.59388264	25	0	0	InLimits	37	InLimits	5					
8	20	1	1	2280	0.918859649123	2095	730.182338902	0.508169365229	11.1178997613	0.00308819360435	23292	0.583906995821	1244.50054369	2211.51901941	0.507594772973	249.732839552	65.6762837026	954.555592886	1.72193416831	4437.5305308	25	0	0	InLimits	37	InLimits	5					
7	20	1	1	1941	0.931478619268	1808	650.361172566	0.533888457047	8.21792035398	0.00254827634412	14858	0.58469108775	1113.15189407	2028.38073765	0.505744031313	248.634216465	79.1393861893	978.197998433	1.52780630947	3480.61004896	25	0	0	InLimits	37	InLimits	5					
6	20	1	1	1786	0.935050391937	1670	616.256287425	0.569116453016	6.83293413174	0.00224275493174	11411	0.598326372615	1258.49214978	2279.4740163	0.522057431316	254.692956327	90.1891157655	1088.50463892	1.50699185127	3424.92224591	25	0	0	InLimits	37	InLimits	5					
5	20	1	1	1937	0.942694889004	1826	588.24041621	0.574221641953	5.07557502738	0.00193483679943	9268	0.620875545047	1341.7278799	2468.74913681	0.549250278986	262.637767889	115.896309883	1081.03712157	1.63801758369	2808.11811822	25	0	0	InLimits	37	InLimits	5					
4	20	1	1	1671	0.932974266906	1559	553.07055805	0.59626398339	3.81462475946	0.00177281334424	5947	0.6576034465	1738.61747493	3182.18463091	0.593659005632	277.009148666	144.986884143	1224.64330104	1.75660645933	3217.62051791	25	0	0	InLimits	37	InLimits	5					
3	20	1	1	1361	0.935341660544	1273	521.61351139	0.562720089871	3.06991358995	0.00157702060503	3908	0.685905624511	2082.04557195	3798.23285568	0.628702205802	294.440857936	169.911463664	1246.73199186	2.18306171637	3744.60492464	25	0	0	InLimits	37	InLimits	5					
2	20	1	1	1562	0.9423815621	1472	501.500679348	0.550260991411	2.84510869565	0.00158903945184	4188	0.695475097836	1955.13954514	3584.24379179	0.640371294672	298.550117748	176.267669532	1131.10375529	2.18041432777	3275.65366907	25	0	0	InLimits	37	InLimits	5					
2	21	1	1	1515	0.934653465347	1416	487.310028249	0.552264286599	2.86440677966	0.00163219432826	4056	0.688426608168	1812.20128332	3309.06139053	0.631958736666	290.018983252	170.125986193	1106.77181535	2.03519122032	3020.71624899	25	0	0	InLimits	37	InLimits	5					
3	21	1	1	1342	0.94262295082	1265	503.517786561	0.582581839158	3.13517786561	0.0016975703416	3966	0.683188100485	1937.68787229	3548.38981341	0.624739919476	286.475820631	160.602622289	1203.19341757	1.98183851453	3104.81935496	25	0	0	InLimits	37	InLimits	5					
4	21	1	1	1762	0.934165720772	1646	565.527339004	0.586904513074	4.32138517618	0.00180890065763	7113	0.655737353019	1715.13306742	3125.12470125	0.591860273594	271.046135976	130.867144665	1134.51700809	1.88379198821	3382.8201027	25	0	0	InLimits	37	InLimits	5					
5	21	1	1	1647	0.938676381299	1546	600.553686934	0.587522631402	5.30724450194	0.00192013681949	8205	0.62256662246	1355.57586129	2496.71334552	0.549593775904	253.72225761	113.157343083	1115.27728399	1.5695928147	3004.7308405	25	0	0	InLimits	37	InLimits	5					
